address,session_id,audit_status,model,pred_swc_list,pred_swc_count,is_other,pred_source,pred_reason,rule_scores_json,rule_matched_json,llm_fallback_json,llm_explanation_json,full_report_available,full_report_chars,full_report_path,static_summary_chars,static_summary_path,rag_used,rag_enabled,rag_effective_task_count,rag_effective_evidence_count,rag_similarity_threshold,record_json_path,audit_attempts,empty_report_retries_used,finding_number,execution_time,gt_swc_set,error
0x0000000020e0a4bc775eb0cbefc7cfbeafc88444,9dea6714-a066-4773-82d5-79c250acb99f,failed,deepseek_school,,0,1,llm,"The workflow execution failure prevented comprehensive analysis, leaving potential security issues unverified. This incomplete assessment justifies a non-standard SWC classification. Evidence: Workflow failed at step 5 due to AI model API error; Security analysis could not be completed; High severity impact: vulnerabilities may remain undetected","{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": ""{\n  \""labels\"": [],\n  \""confidence\"": 0.0,\n  \""reason\"": \""No contract vulnerabilities detected; findings relate to workflow execution failure, not smart contract code.\""\n}"", ""reason"": ""No contract vulnerabilities detected; findings relate to workflow execution failure, not smart contract code."", ""source"": ""llm""}","{""evidence"": [""Workflow failed at step 5 due to AI model API error"", ""Security analysis could not be completed"", ""High severity impact: vulnerabilities may remain undetected""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The workflow execution failure prevented comprehensive analysis, leaving potential security issues unverified. This incomplete assessment justifies a non-standard SWC classification.\"",\n  \""evidence\"": [\""Workflow failed at step 5 due to AI model API error\"", \""Security analysis could not be completed\"", \""High severity impact: vulnerabilities may remain undetected\""]\n}"", ""reason"": ""The workflow execution failure prevented comprehensive analysis, leaving potential security issues unverified. This incomplete assessment justifies a non-standard SWC classification.""}",1,224,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x0000000020e0a4bc775eb0cbefc7cfbeafc88444/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x0000000020e0a4bc775eb0cbefc7cfbeafc88444/record.json,1,0,1,,SWC-101|SWC-105,
0x000000e45ffaab3552f1eba4b2799b6803322c12,c9d8f95f-da37-40e5-a001-e14829b22ec4,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"SWC-101 is applicable due to the unsafe external call in the Release function which can lead to reentrancy attacks. SWC-107 is applicable because the constructor relies on an external, unverified IBOT contract, creating a trust assumption in initialization. Evidence: Release function makes external calls to arbitrary ERC20 token addresses without validation, enabling reentrancy (SWC-101).; Constructor depends on an external IBOT contract for critical configuration without verification, introducing a trust issue (SWC-107).","{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Release function makes external calls to arbitrary ERC20 token addresses without validation, enabling reentrancy (SWC-101)."", ""Constructor depends on an external IBOT contract for critical configuration without verification, introducing a trust issue (SWC-107).""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""SWC-101 is applicable due to the unsafe external call in the Release function which can lead to reentrancy attacks. SWC-107 is applicable because the constructor relies on an external, unverified IBOT contract, creating a trust assumption in initialization.\"",\n  \""evidence\"": [\n    \""Release function makes external calls to arbitrary ERC20 token addresses without validation, enabling reentrancy (SWC-101).\"",\n    \""Constructor depends on an external IBOT contract for critical configuration without verification, introducing a trust issue (SWC-107).\""\n  ]\n}"", ""reason"": ""SWC-101 is applicable due to the unsafe external call in the Release function which can lead to reentrancy attacks. SWC-107 is applicable because the constructor relies on an external, unverified IBOT contract, creating a trust assumption in initialization.""}",1,3561,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x000000e45ffaab3552f1eba4b2799b6803322c12/report.md,0,,0,1,0,0,0.72,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x000000e45ffaab3552f1eba4b2799b6803322c12/record.json,1,0,7,939.3047728538513,SWC-101,
0x000ee2ed96e1d1277a67864dedd42140dcc6b835,bfadbc52-3649-45ba-ad50-d440f2b9b3dc,failed,deepseek_school,,0,1,llm,"The audit workflow failed during AI model analysis, preventing completion of security checks. This indicates the analysis could not verify contract safety due to technical errors. The failure itself represents an unclassified security-related issue in the auditing process. Evidence: Workflow failed at step 5 (llm): All AI models failed with 'NoneType' object error; Incomplete analysis leaves potential vulnerabilities undetected; Error occurred in Workflow Engine - Main Execution Loop during model execution","{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 1.0, ""labels"": [], ""raw"": ""{\n  \""labels\"": [],\n  \""confidence\"": 1.0,\n  \""reason\"": \""Workflow execution error prevents analysis, no smart contract findings provided\""\n}"", ""reason"": ""Workflow execution error prevents analysis, no smart contract findings provided"", ""source"": ""llm""}","{""evidence"": [""Workflow failed at step 5 (llm): All AI models failed with 'NoneType' object error"", ""Incomplete analysis leaves potential vulnerabilities undetected"", ""Error occurred in Workflow Engine - Main Execution Loop during model execution""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The audit workflow failed during AI model analysis, preventing completion of security checks. This indicates the analysis could not verify contract safety due to technical errors. The failure itself represents an unclassified security-related issue in the auditing process.\"",\n  \""evidence\"": [\""Workflow failed at step 5 (llm): All AI models failed with 'NoneType' object error\"", \""Incomplete analysis leaves potential vulnerabilities undetected\"", \""Error occurred in Workflow Engine - Main Execution Loop during model execution\""]\n}"", ""reason"": ""The audit workflow failed during AI model analysis, preventing completion of security checks. This indicates the analysis could not verify contract safety due to technical errors. The failure itself represents an unclassified security-related issue in the auditing process.""}",1,224,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x000ee2ed96e1d1277a67864dedd42140dcc6b835/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x000ee2ed96e1d1277a67864dedd42140dcc6b835/record.json,1,0,1,,SWC-101,
0x001fbf99b635bbce9181c6e5c3e2eee0efafc560,c46dc7bd-fdc3-4918-be18-9178f12b9ee3,completed,deepseek_school,SWC-107,1,0,rule_multi,"The SWC-107 label is reasonable because the contract exhibits a classic reentrancy vulnerability in the distribute() function where external calls are made before state updates. This violates the Checks-Effects-Interactions pattern, allowing malicious recipients to re-enter and drain ETH. The evidence clearly shows the function performs send() calls within a loop before updating contract state. Evidence: DistributeETH.distribute() performs external send() calls before state updates; Violation of Checks-Effects-Interactions pattern creates cross-function reentrancy risk; Malicious recipients could re-enter during distribution to drain entire ETH balance","{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""DistributeETH.distribute() performs external send() calls before state updates"", ""Violation of Checks-Effects-Interactions pattern creates cross-function reentrancy risk"", ""Malicious recipients could re-enter during distribution to drain entire ETH balance""], ""ok"": true, ""raw"": ""```json\n{\n  \""reason\"": \""The SWC-107 label is reasonable because the contract exhibits a classic reentrancy vulnerability in the distribute() function where external calls are made before state updates. This violates the Checks-Effects-Interactions pattern, allowing malicious recipients to re-enter and drain ETH. The evidence clearly shows the function performs send() calls within a loop before updating contract state.\"",\n  \""evidence\"": [\""DistributeETH.distribute() performs external send() calls before state updates\"", \""Violation of Checks-Effects-Interactions pattern creates cross-function reentrancy risk\"", \""Malicious recipients could re-enter during distribution to drain entire ETH balance\""]\n}\n```"", ""reason"": ""The SWC-107 label is reasonable because the contract exhibits a classic reentrancy vulnerability in the distribute() function where external calls are made before state updates. This violates the Checks-Effects-Interactions pattern, allowing malicious recipients to re-enter and drain ETH. The evidence clearly shows the function performs send() calls within a loop before updating contract state.""}",1,3187,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x001fbf99b635bbce9181c6e5c3e2eee0efafc560/report.md,0,,0,1,0,0,0.72,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x001fbf99b635bbce9181c6e5c3e2eee0efafc560/record.json,1,0,7,904.8404681682587,SWC-101,
0x0040da8480b899f555ab6904f574e0c54b31386b,6f27f325-b2bf-4120-8b29-80c02ecb4693,failed,deepseek_school,,0,1,llm,"The workflow failure prevented any security analysis from being executed, making it impossible to confirm or identify specific vulnerabilities. Without completed analysis, no standard SWC vulnerabilities can be assigned, necessitating the OTHER label. The failure itself indicates a critical process issue rather than a contract flaw. Evidence: Workflow failed at step 3 (parameter-extractor) with no executable tasks extracted; Security analysis could not be completed due to empty iteration input; High severity impact: potential vulnerabilities remain undetected","{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 1.0, ""labels"": [], ""raw"": ""{\n  \""labels\"": [],\n  \""confidence\"": 1.0,\n  \""reason\"": \""Audit workflow failed; no code analysis performed\""\n}"", ""reason"": ""Audit workflow failed; no code analysis performed"", ""source"": ""llm""}","{""evidence"": [""Workflow failed at step 3 (parameter-extractor) with no executable tasks extracted"", ""Security analysis could not be completed due to empty iteration input"", ""High severity impact: potential vulnerabilities remain undetected""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The workflow failure prevented any security analysis from being executed, making it impossible to confirm or identify specific vulnerabilities. Without completed analysis, no standard SWC vulnerabilities can be assigned, necessitating the OTHER label. The failure itself indicates a critical process issue rather than a contract flaw.\"",\n  \""evidence\"": [\""Workflow failed at step 3 (parameter-extractor) with no executable tasks extracted\"", \""Security analysis could not be completed due to empty iteration input\"", \""High severity impact: potential vulnerabilities remain undetected\""]\n}"", ""reason"": ""The workflow failure prevented any security analysis from being executed, making it impossible to confirm or identify specific vulnerabilities. Without completed analysis, no standard SWC vulnerabilities can be assigned, necessitating the OTHER label. The failure itself indicates a critical process issue rather than a contract flaw.""}",1,177,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x0040da8480b899f555ab6904f574e0c54b31386b/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x0040da8480b899f555ab6904f574e0c54b31386b/record.json,1,0,1,,SWC-101,
0x004def62c71992615cf22786d0b7efb22850df4a,0bb761e1-45fb-44a5-a4b2-8a1de2d008b4,completed,deepseek_school,SWC-101,1,0,rule_multi,"The contract exhibits integer overflow in getTokens function (line ~212) without proper bounds checking, directly aligning with SWC-101's arithmetic issues classification. This vulnerability allows potential DoS and incorrect data retrieval through manipulated inputs. Evidence: Integer overflow in getTokens function at line ~212; No overflow protection for start + count calculation; Static analysis confirmed controlled-array-length vulnerability","{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},"{""evidence"": [""Integer overflow in getTokens function at line ~212"", ""No overflow protection for start + count calculation"", ""Static analysis confirmed controlled-array-length vulnerability""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The contract exhibits integer overflow in getTokens function (line ~212) without proper bounds checking, directly aligning with SWC-101's arithmetic issues classification. This vulnerability allows potential DoS and incorrect data retrieval through manipulated inputs.\"",\n  \""evidence\"": [\n    \""Integer overflow in getTokens function at line ~212\"",\n    \""No overflow protection for start + count calculation\"",\n    \""Static analysis confirmed controlled-array-length vulnerability\""\n  ]\n}"", ""reason"": ""The contract exhibits integer overflow in getTokens function (line ~212) without proper bounds checking, directly aligning with SWC-101's arithmetic issues classification. This vulnerability allows potential DoS and incorrect data retrieval through manipulated inputs.""}",1,2866,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x004def62c71992615cf22786d0b7efb22850df4a/report.md,0,,0,1,0,0,0.72,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x004def62c71992615cf22786d0b7efb22850df4a/record.json,1,0,6,1721.1453487873077,SWC-101,
0x005d36beef6cf9844d5cf844dde9507736022ca5,2b175d31-2976-46a3-a6e7-15b9087b533f,completed,deepseek_school,SWC-101,1,0,rule_multi,"The SWC-101 label is justified as Finding 2 directly identifies an integer overflow vulnerability in the burn calculation. This matches the SWC-101 pattern where large values in roundAmount.mul(oneHundredPercent) cause overflow. The overflow risk blocks large transactions and can lock funds, aligning with SWC-101 impacts. Evidence: Integer overflow risk in findOnePercent function when calculating roundAmount.mul(oneHundredPercent) for large values; Direct reference to SWC-101 integer overflow vulnerability pattern in Finding 2 description; Impact includes transaction reverts and potential fund locking for large transfers","{""SWC-101"": 4.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""re:\\boverflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},"{""evidence"": [""Integer overflow risk in findOnePercent function when calculating roundAmount.mul(oneHundredPercent) for large values"", ""Direct reference to SWC-101 integer overflow vulnerability pattern in Finding 2 description"", ""Impact includes transaction reverts and potential fund locking for large transfers""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The SWC-101 label is justified as Finding 2 directly identifies an integer overflow vulnerability in the burn calculation. This matches the SWC-101 pattern where large values in roundAmount.mul(oneHundredPercent) cause overflow. The overflow risk blocks large transactions and can lock funds, aligning with SWC-101 impacts.\"",\n  \""evidence\"": [\n    \""Integer overflow risk in findOnePercent function when calculating roundAmount.mul(oneHundredPercent) for large values\"",\n    \""Direct reference to SWC-101 integer overflow vulnerability pattern in Finding 2 description\"",\n    \""Impact includes transaction reverts and potential fund locking for large transfers\""\n  ]\n}"", ""reason"": ""The SWC-101 label is justified as Finding 2 directly identifies an integer overflow vulnerability in the burn calculation. This matches the SWC-101 pattern where large values in roundAmount.mul(oneHundredPercent) cause overflow. The overflow risk blocks large transactions and can lock funds, aligning with SWC-101 impacts.""}",1,3470,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x005d36beef6cf9844d5cf844dde9507736022ca5/report.md,0,,0,1,0,0,0.72,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x005d36beef6cf9844d5cf844dde9507736022ca5/record.json,1,0,6,2823.7643756866455,SWC-101,
0x009109ab7b8caff748cda2f272f36043528bef2c,2901b745-849c-40f6-9411-1515ea817fe3,failed,deepseek_school,,0,1,llm,"The SWC-OTHER label is appropriate due to a critical workflow failure preventing standard vulnerability detection, requiring manual investigation. The audit could not complete its automated analysis, indicating a non-standard issue outside typical SWC categories. Evidence: Workflow failed at step 5 with AI model API error: 'NoneType' object is not subscriptable; Incomplete security analysis leaves potential vulnerabilities undetected; Error originated in Workflow Engine - Main Execution Loop, not contract code","{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": ""{\n  \""labels\"": [],\n  \""confidence\"": 0.0,\n  \""reason\"": \""Audit workflow failed, no contract security findings available to classify\""\n}"", ""reason"": ""Audit workflow failed, no contract security findings available to classify"", ""source"": ""llm""}","{""evidence"": [""Workflow failed at step 5 with AI model API error: 'NoneType' object is not subscriptable"", ""Incomplete security analysis leaves potential vulnerabilities undetected"", ""Error originated in Workflow Engine - Main Execution Loop, not contract code""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The SWC-OTHER label is appropriate due to a critical workflow failure preventing standard vulnerability detection, requiring manual investigation. The audit could not complete its automated analysis, indicating a non-standard issue outside typical SWC categories.\"",\n  \""evidence\"": [\n    \""Workflow failed at step 5 with AI model API error: 'NoneType' object is not subscriptable\"",\n    \""Incomplete security analysis leaves potential vulnerabilities undetected\"",\n    \""Error originated in Workflow Engine - Main Execution Loop, not contract code\""\n  ]\n}"", ""reason"": ""The SWC-OTHER label is appropriate due to a critical workflow failure preventing standard vulnerability detection, requiring manual investigation. The audit could not complete its automated analysis, indicating a non-standard issue outside typical SWC categories.""}",1,224,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x009109ab7b8caff748cda2f272f36043528bef2c/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x009109ab7b8caff748cda2f272f36043528bef2c/record.json,1,0,1,,SWC-101|SWC-105|SWC-106,
0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d,c041fc27-4164-4304-9447-23f5a5864f57,failed,deepseek_school,,0,1,llm,"The workflow failure prevented comprehensive security analysis, indicating potential undetected issues in the contract. The error in AI model execution suggests incomplete vulnerability scanning, justifying the SWC-OTHER label for general audit process failure. Evidence: Workflow failed at step 5 (llm) with 'NoneType' object error; All AI models failed during analysis execution; Incomplete scan leaves potential vulnerabilities undetected","{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 1.0, ""labels"": [], ""raw"": ""{\n  \""labels\"": [],\n  \""confidence\"": 1.0,\n  \""reason\"": \""Finding describes a workflow execution error, not any smart contract vulnerability from the specified SWC list\""\n}"", ""reason"": ""Finding describes a workflow execution error, not any smart contract vulnerability from the specified SWC list"", ""source"": ""llm""}","{""evidence"": [""Workflow failed at step 5 (llm) with 'NoneType' object error"", ""All AI models failed during analysis execution"", ""Incomplete scan leaves potential vulnerabilities undetected""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The workflow failure prevented comprehensive security analysis, indicating potential undetected issues in the contract. The error in AI model execution suggests incomplete vulnerability scanning, justifying the SWC-OTHER label for general audit process failure.\"",\n  \""evidence\"": [\""Workflow failed at step 5 (llm) with 'NoneType' object error\"", \""All AI models failed during analysis execution\"", \""Incomplete scan leaves potential vulnerabilities undetected\""]\n}"", ""reason"": ""The workflow failure prevented comprehensive security analysis, indicating potential undetected issues in the contract. The error in AI model execution suggests incomplete vulnerability scanning, justifying the SWC-OTHER label for general audit process failure.""}",1,224,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d/record.json,1,0,1,,SWC-101,
0x011de1ed601467ddbe556357e18683205dee0bda,b1eeb851-c40d-4e19-804a-4344587feb50,completed,deepseek_school,SWC-101,1,0,rule_multi,"The SWC-101 label is reasonable because the contract contains integer overflow/underflow vulnerabilities in transfer functions, which is a direct match for SWC-101. This vulnerability allows balance manipulation and token economics disruption, representing critical risks. Evidence: Integer overflow/underflow found in ERC20Base.transfer() and transferFrom() without protection; Directly matches SWC-101 vulnerability pattern for arithmetic issues; Impact includes infinite token creation and fund loss possibilities","{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},"{""evidence"": [""Integer overflow/underflow found in ERC20Base.transfer() and transferFrom() without protection"", ""Directly matches SWC-101 vulnerability pattern for arithmetic issues"", ""Impact includes infinite token creation and fund loss possibilities""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The SWC-101 label is reasonable because the contract contains integer overflow/underflow vulnerabilities in transfer functions, which is a direct match for SWC-101. This vulnerability allows balance manipulation and token economics disruption, representing critical risks.\"",\n  \""evidence\"": [\n    \""Integer overflow/underflow found in ERC20Base.transfer() and transferFrom() without protection\"",\n    \""Directly matches SWC-101 vulnerability pattern for arithmetic issues\"",\n    \""Impact includes infinite token creation and fund loss possibilities\""\n  ]\n}"", ""reason"": ""The SWC-101 label is reasonable because the contract contains integer overflow/underflow vulnerabilities in transfer functions, which is a direct match for SWC-101. This vulnerability allows balance manipulation and token economics disruption, representing critical risks.""}",1,3345,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x011de1ed601467ddbe556357e18683205dee0bda/report.md,0,,1,1,1,1,0.72,/Users/hh/MacCodes/reaserch/demo01/test/results/20260305_234828/deepseek_school/contracts/0x011de1ed601467ddbe556357e18683205dee0bda/record.json,1,0,6,870.0882580280304,SWC-101,
