address,session_id,audit_status,model,pred_swc_list,pred_swc_count,is_other,pred_source,pred_reason,rule_scores_json,rule_matched_json,llm_fallback_json,llm_explanation_json,full_report_available,full_report_chars,full_report_path,static_summary_chars,static_summary_path,rag_used,rag_enabled,rag_effective_task_count,rag_effective_evidence_count,rag_similarity_threshold,record_json_path,audit_attempts,empty_report_retries_used,finding_number,execution_time,gt_swc_set,error
0x0000000020e0a4bc775eb0cbefc7cfbeafc88444,220f7258-78b7-48cd-bd53-53407bed57db,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,The SWC-101 label applies due to integer overflow/underflow vulnerabilities found in multiple arithmetic operations without proper bounds checking. The SWC-107 label is appropriate because of reentrancy vulnerabilities where state updates occur after external calls in withdrawUpTo function. Evidence: Multiple functions including depositAndLock() and withdrawUpTo() lack overflow protection; withdrawUpTo() violates Checks-Effects-Interactions with state update after transfer call; Arithmetic operations in submitClaim() and remainingDurationForWorkClaim() lack bounds checking,"{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Multiple functions including depositAndLock() and withdrawUpTo() lack overflow protection"", ""withdrawUpTo() violates Checks-Effects-Interactions with state update after transfer call"", ""Arithmetic operations in submitClaim() and remainingDurationForWorkClaim() lack bounds checking""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The SWC-101 label applies due to integer overflow/underflow vulnerabilities found in multiple arithmetic operations without proper bounds checking. The SWC-107 label is appropriate because of reentrancy vulnerabilities where state updates occur after external calls in withdrawUpTo function.\"",\n  \""evidence\"": [\n    \""Multiple functions including depositAndLock() and withdrawUpTo() lack overflow protection\"",\n    \""withdrawUpTo() violates Checks-Effects-Interactions with state update after transfer call\"",\n    \""Arithmetic operations in submitClaim() and remainingDurationForWorkClaim() lack bounds checking\""\n  ]\n}"", ""reason"": ""The SWC-101 label applies due to integer overflow/underflow vulnerabilities found in multiple arithmetic operations without proper bounds checking. The SWC-107 label is appropriate because of reentrancy vulnerabilities where state updates occur after external calls in withdrawUpTo function.""}",1,5289,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_232459/deepseek_school/contracts/0x0000000020e0a4bc775eb0cbefc7cfbeafc88444/report.md,0,,0,1,0,0,0.72,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_232459/deepseek_school/contracts/0x0000000020e0a4bc775eb0cbefc7cfbeafc88444/record.json,1,0,10,1254.0768101215363,SWC-101|SWC-105,
0x000000e45ffaab3552f1eba4b2799b6803322c12,bddd20c9-c66e-4318-882f-9a9bfcd07f3e,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,The contract violates SWC-101 with an unsafe external call in constructor and SWC-107 due to reentrancy in Release function where external transfer occurs before state changes. These patterns enable malicious initialization and fund drainage through reentrancy attacks. Evidence: Constructor calls IBOT(addr).ShowConfiguration() without validation (Finding 5); Release function performs ERC20 transfer before state updates (Finding 1); Both vulnerabilities allow external control flow manipulation,"{""SWC-101"": 4.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""re:\\boverflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Constructor calls IBOT(addr).ShowConfiguration() without validation (Finding 5)"", ""Release function performs ERC20 transfer before state updates (Finding 1)"", ""Both vulnerabilities allow external control flow manipulation""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The contract violates SWC-101 with an unsafe external call in constructor and SWC-107 due to reentrancy in Release function where external transfer occurs before state changes. These patterns enable malicious initialization and fund drainage through reentrancy attacks.\"",\n  \""evidence\"": [\n    \""Constructor calls IBOT(addr).ShowConfiguration() without validation (Finding 5)\"",\n    \""Release function performs ERC20 transfer before state updates (Finding 1)\"",\n    \""Both vulnerabilities allow external control flow manipulation\""\n  ]\n}"", ""reason"": ""The contract violates SWC-101 with an unsafe external call in constructor and SWC-107 due to reentrancy in Release function where external transfer occurs before state changes. These patterns enable malicious initialization and fund drainage through reentrancy attacks.""}",1,5138,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_232459/deepseek_school/contracts/0x000000e45ffaab3552f1eba4b2799b6803322c12/report.md,0,,0,1,0,0,0.72,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_232459/deepseek_school/contracts/0x000000e45ffaab3552f1eba4b2799b6803322c12/record.json,1,0,10,1280.9355669021606,SWC-101,
0x000ee2ed96e1d1277a67864dedd42140dcc6b835,b811f565-543e-4a10-b5b3-a5a516e5c96e,timeout,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_232459/deepseek_school/contracts/0x000ee2ed96e1d1277a67864dedd42140dcc6b835/record.json,1,0,0,,SWC-101,Session status polling timeout after 1800s (session_id=b811f565-543e-4a10-b5b3-a5a516e5c96e)
0x001fbf99b635bbce9181c6e5c3e2eee0efafc560,30e0681f-3479-4697-b01e-f64ab2a6f8d3,timeout,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_232459/deepseek_school/contracts/0x001fbf99b635bbce9181c6e5c3e2eee0efafc560/record.json,1,0,0,,SWC-101,Session status polling timeout after 1800s (session_id=30e0681f-3479-4697-b01e-f64ab2a6f8d3)
0x0040da8480b899f555ab6904f574e0c54b31386b,12a01534-5161-435b-8cf1-f39322fb7c38,timeout,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_232459/deepseek_school/contracts/0x0040da8480b899f555ab6904f574e0c54b31386b/record.json,1,0,0,,SWC-101,Session status polling timeout after 1800s (session_id=12a01534-5161-435b-8cf1-f39322fb7c38)
0x004def62c71992615cf22786d0b7efb22850df4a,2a14658c-177c-426d-8615-84776e59ed72,timeout,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_232459/deepseek_school/contracts/0x004def62c71992615cf22786d0b7efb22850df4a/record.json,1,0,0,,SWC-101,Session status polling timeout after 1800s (session_id=2a14658c-177c-426d-8615-84776e59ed72)
0x005d36beef6cf9844d5cf844dde9507736022ca5,6ee09934-0d2c-4e81-9fbc-dd3148da732a,timeout,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_232459/deepseek_school/contracts/0x005d36beef6cf9844d5cf844dde9507736022ca5/record.json,1,0,0,,SWC-101,Session status polling timeout after 1800s (session_id=6ee09934-0d2c-4e81-9fbc-dd3148da732a)
0x009109ab7b8caff748cda2f272f36043528bef2c,c24c8ccb-8417-4dbf-90b2-93e394a9a471,completed,deepseek_school,,0,1,llm,"The SWC-OTHER label is appropriate because the primary issue is a system-level report generation failure unrelated to contract code vulnerabilities. This prevents a complete security analysis, warranting a generic non-SWC classification. Evidence: All AI models failed during report generation, halting audit completion; Error originated in FormatConverterNode, not in contract logic or code; Impact confirms missed analysis rather than identified contract flaw","{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": ""{\n  \""labels\"": [],\n  \""confidence\"": 0.0,\n  \""reason\"": \""No security issue reported, only audit tool failure\""\n}"", ""reason"": ""No security issue reported, only audit tool failure"", ""source"": ""llm""}","{""evidence"": [""All AI models failed during report generation, halting audit completion"", ""Error originated in FormatConverterNode, not in contract logic or code"", ""Impact confirms missed analysis rather than identified contract flaw""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The SWC-OTHER label is appropriate because the primary issue is a system-level report generation failure unrelated to contract code vulnerabilities. This prevents a complete security analysis, warranting a generic non-SWC classification.\"",\n  \""evidence\"": [\n    \""All AI models failed during report generation, halting audit completion\"",\n    \""Error originated in FormatConverterNode, not in contract logic or code\"",\n    \""Impact confirms missed analysis rather than identified contract flaw\""\n  ]\n}"", ""reason"": ""The SWC-OTHER label is appropriate because the primary issue is a system-level report generation failure unrelated to contract code vulnerabilities. This prevents a complete security analysis, warranting a generic non-SWC classification.""}",1,198,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_232459/deepseek_school/contracts/0x009109ab7b8caff748cda2f272f36043528bef2c/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_232459/deepseek_school/contracts/0x009109ab7b8caff748cda2f272f36043528bef2c/record.json,1,0,1,894.467246055603,SWC-101|SWC-105|SWC-106,
0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d,7a65886d-e10f-4fe3-8130-a9935dc8ac9c,completed,deepseek_school,,0,1,llm,"The SWC-OTHER label is appropriate as the finding does not align with any standard SWC identifier due to a process failure rather than a code vulnerability. The error occurred during report generation, indicating an external tool or system issue unrelated to the contract's logic. This prevents standard vulnerability classification and requires manual review. Evidence: Report Generation Error with High severity due to AI model failures; Error location: Report Generator - FormatConverterNode, not in contract code; Impact: Incomplete audit analysis unable to identify contract-specific issues","{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": ""{\n  \""labels\"": [],\n  \""confidence\"": 0.0,\n  \""reason\"": \""Findings describe a report generation failure, not smart contract vulnerabilities\""\n}"", ""reason"": ""Findings describe a report generation failure, not smart contract vulnerabilities"", ""source"": ""llm""}","{""evidence"": [""Report Generation Error with High severity due to AI model failures"", ""Error location: Report Generator - FormatConverterNode, not in contract code"", ""Impact: Incomplete audit analysis unable to identify contract-specific issues""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The SWC-OTHER label is appropriate as the finding does not align with any standard SWC identifier due to a process failure rather than a code vulnerability. The error occurred during report generation, indicating an external tool or system issue unrelated to the contract's logic. This prevents standard vulnerability classification and requires manual review.\"",\n  \""evidence\"": [\""Report Generation Error with High severity due to AI model failures\"", \""Error location: Report Generator - FormatConverterNode, not in contract code\"", \""Impact: Incomplete audit analysis unable to identify contract-specific issues\""]\n}"", ""reason"": ""The SWC-OTHER label is appropriate as the finding does not align with any standard SWC identifier due to a process failure rather than a code vulnerability. The error occurred during report generation, indicating an external tool or system issue unrelated to the contract's logic. This prevents standard vulnerability classification and requires manual review.""}",1,198,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_232459/deepseek_school/contracts/0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_232459/deepseek_school/contracts/0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d/record.json,1,0,1,841.5114092826843,SWC-101,
0x011de1ed601467ddbe556357e18683205dee0bda,d324560e-7934-489c-b65f-8cd228998835,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"SWC-101 applies due to integer overflow/underflow in transfer functions without SafeMath, allowing balance manipulation. SWC-107 fits as the approve function lacks front-running protection, enabling allowance race conditions. Evidence: transfer/transferFrom lack overflow checks (Finding 1); approve permits arbitrary changes without anti-front-run mechanism (Finding 4); State update order in transferFrom violates CEI pattern (Finding 2)","{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""transfer/transferFrom lack overflow checks (Finding 1)"", ""approve permits arbitrary changes without anti-front-run mechanism (Finding 4)"", ""State update order in transferFrom violates CEI pattern (Finding 2)""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""SWC-101 applies due to integer overflow/underflow in transfer functions without SafeMath, allowing balance manipulation. SWC-107 fits as the approve function lacks front-running protection, enabling allowance race conditions.\"",\n  \""evidence\"": [\n    \""transfer/transferFrom lack overflow checks (Finding 1)\"",\n    \""approve permits arbitrary changes without anti-front-run mechanism (Finding 4)\"",\n    \""State update order in transferFrom violates CEI pattern (Finding 2)\""\n  ]\n}"", ""reason"": ""SWC-101 applies due to integer overflow/underflow in transfer functions without SafeMath, allowing balance manipulation. SWC-107 fits as the approve function lacks front-running protection, enabling allowance race conditions.""}",1,3660,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_232459/deepseek_school/contracts/0x011de1ed601467ddbe556357e18683205dee0bda/report.md,0,,0,1,0,0,0.72,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_232459/deepseek_school/contracts/0x011de1ed601467ddbe556357e18683205dee0bda/record.json,1,0,8,1077.4033961296082,SWC-101,
