address,session_id,audit_status,model,pred_swc_list,pred_source,error,score_swc_101,hit_swc_101,matched_count_swc_101,score_swc_105,hit_swc_105,matched_count_swc_105,score_swc_106,hit_swc_106,matched_count_swc_106,score_swc_107,hit_swc_107,matched_count_swc_107,score_swc_115,hit_swc_115,matched_count_swc_115,rule_scores_json,rule_matched_json
0x0000000020e0a4bc775eb0cbefc7cfbeafc88444,220f7258-78b7-48cd-bd53-53407bed57db,completed,deepseek_school,SWC-101|SWC-107,rule_multi,,8.0,1,4,0.0,0,0,0.0,0,0,8.0,1,3,0.0,0,0,"{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}"
0x000000e45ffaab3552f1eba4b2799b6803322c12,bddd20c9-c66e-4318-882f-9a9bfcd07f3e,completed,deepseek_school,SWC-101|SWC-107,rule_multi,,4.0,1,2,0.0,0,0,0.0,0,0,8.0,1,3,0.0,0,0,"{""SWC-101"": 4.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""re:\\boverflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}"
0x000ee2ed96e1d1277a67864dedd42140dcc6b835,b811f565-543e-4a10-b5b3-a5a516e5c96e,timeout,deepseek_school,,no_signal,Session status polling timeout after 1800s (session_id=b811f565-543e-4a10-b5b3-a5a516e5c96e),0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
0x001fbf99b635bbce9181c6e5c3e2eee0efafc560,30e0681f-3479-4697-b01e-f64ab2a6f8d3,timeout,deepseek_school,,no_signal,Session status polling timeout after 1800s (session_id=30e0681f-3479-4697-b01e-f64ab2a6f8d3),0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
0x0040da8480b899f555ab6904f574e0c54b31386b,12a01534-5161-435b-8cf1-f39322fb7c38,timeout,deepseek_school,,no_signal,Session status polling timeout after 1800s (session_id=12a01534-5161-435b-8cf1-f39322fb7c38),0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
0x004def62c71992615cf22786d0b7efb22850df4a,2a14658c-177c-426d-8615-84776e59ed72,timeout,deepseek_school,,no_signal,Session status polling timeout after 1800s (session_id=2a14658c-177c-426d-8615-84776e59ed72),0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
0x005d36beef6cf9844d5cf844dde9507736022ca5,6ee09934-0d2c-4e81-9fbc-dd3148da732a,timeout,deepseek_school,,no_signal,Session status polling timeout after 1800s (session_id=6ee09934-0d2c-4e81-9fbc-dd3148da732a),0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
0x009109ab7b8caff748cda2f272f36043528bef2c,c24c8ccb-8417-4dbf-90b2-93e394a9a471,completed,deepseek_school,,llm,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d,7a65886d-e10f-4fe3-8130-a9935dc8ac9c,completed,deepseek_school,,llm,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
0x011de1ed601467ddbe556357e18683205dee0bda,d324560e-7934-489c-b65f-8cd228998835,completed,deepseek_school,SWC-101|SWC-107,rule_multi,,8.0,1,4,0.0,0,0,0.0,0,0,8.0,1,3,0.0,0,0,"{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}"
