address,session_id,audit_status,model,pred_swc_list,pred_source,error,score_swc_101,hit_swc_101,matched_count_swc_101,score_swc_105,hit_swc_105,matched_count_swc_105,score_swc_106,hit_swc_106,matched_count_swc_106,score_swc_107,hit_swc_107,matched_count_swc_107,score_swc_115,hit_swc_115,matched_count_swc_115,rule_scores_json,rule_matched_json
0x0000000020e0a4bc775eb0cbefc7cfbeafc88444,9971a6e6-a516-444d-adf2-ed7704b8bd31,completed,deepseek_school,SWC-105,rule_multi,,0.0,0,0,4.5,1,2,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 0.0, ""SWC-105"": 4.5, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [""kw:arbitrary-send-eth"", ""re:arbitrary-send""], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
0x000000e45ffaab3552f1eba4b2799b6803322c12,a8950274-d5e0-4ef3-9453-86f8d34b06ff,completed,deepseek_school,SWC-101,rule_multi,,5.0,1,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 5.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
0x000ee2ed96e1d1277a67864dedd42140dcc6b835,182d320c-5cc3-47ad-9266-943890c14d5a,completed,deepseek_school,,no_signal,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
0x001fbf99b635bbce9181c6e5c3e2eee0efafc560,bd892d5b-3932-4533-aac0-1bce8270dd8f,completed,deepseek_school,,no_signal,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
0x0040da8480b899f555ab6904f574e0c54b31386b,88a89a42-45fb-4ad9-8cb7-d3be8d54d161,completed,deepseek_school,,no_signal,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
0x004def62c71992615cf22786d0b7efb22850df4a,83b77a69-74ec-4e92-9e20-c1b9c372001c,completed,deepseek_school,,no_signal,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
0x005d36beef6cf9844d5cf844dde9507736022ca5,7414eec7-828a-41ea-9cf4-67765d470e19,completed,deepseek_school,,no_signal,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
0x009109ab7b8caff748cda2f272f36043528bef2c,cf12b3c2-79df-4619-bfcd-9b4c34baf7cf,completed,deepseek_school,,no_signal,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d,d637062b-3f20-413f-a350-d27c599d8c79,completed,deepseek_school,,no_signal,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
0x011de1ed601467ddbe556357e18683205dee0bda,cebc9076-d829-4052-bbb4-734ab5bde334,completed,deepseek_school,SWC-101,rule_multi,,8.0,1,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,"{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}"
