address,SWC_ID,gt_label,conflict_flag,pred_swc_list,pred_label,is_other,pred_source,session_id,model,full_report_available,full_report_chars,full_report_path
0x0000000020e0a4bc775eb0cbefc7cfbeafc88444,SWC-101,0,0,SWC-105,0,0,rule_multi,9971a6e6-a516-444d-adf2-ed7704b8bd31,deepseek_school,1,3678,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_175512/deepseek_school/contracts/0x0000000020e0a4bc775eb0cbefc7cfbeafc88444/report.md
0x000000e45ffaab3552f1eba4b2799b6803322c12,SWC-101,0,0,SWC-101,1,0,rule_multi,a8950274-d5e0-4ef3-9453-86f8d34b06ff,deepseek_school,1,4059,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_175512/deepseek_school/contracts/0x000000e45ffaab3552f1eba4b2799b6803322c12/report.md
0x000ee2ed96e1d1277a67864dedd42140dcc6b835,SWC-101,1,0,,0,1,no_signal,182d320c-5cc3-47ad-9266-943890c14d5a,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_175512/deepseek_school/contracts/0x000ee2ed96e1d1277a67864dedd42140dcc6b835/report.md
0x001fbf99b635bbce9181c6e5c3e2eee0efafc560,SWC-101,0,0,,0,1,no_signal,bd892d5b-3932-4533-aac0-1bce8270dd8f,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_175512/deepseek_school/contracts/0x001fbf99b635bbce9181c6e5c3e2eee0efafc560/report.md
0x0040da8480b899f555ab6904f574e0c54b31386b,SWC-101,1,0,,0,1,no_signal,88a89a42-45fb-4ad9-8cb7-d3be8d54d161,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_175512/deepseek_school/contracts/0x0040da8480b899f555ab6904f574e0c54b31386b/report.md
0x004def62c71992615cf22786d0b7efb22850df4a,SWC-101,0,0,,0,1,no_signal,83b77a69-74ec-4e92-9e20-c1b9c372001c,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_175512/deepseek_school/contracts/0x004def62c71992615cf22786d0b7efb22850df4a/report.md
0x005d36beef6cf9844d5cf844dde9507736022ca5,SWC-101,0,0,,0,1,no_signal,7414eec7-828a-41ea-9cf4-67765d470e19,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_175512/deepseek_school/contracts/0x005d36beef6cf9844d5cf844dde9507736022ca5/report.md
0x009109ab7b8caff748cda2f272f36043528bef2c,SWC-101,0,0,,0,1,no_signal,cf12b3c2-79df-4619-bfcd-9b4c34baf7cf,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_175512/deepseek_school/contracts/0x009109ab7b8caff748cda2f272f36043528bef2c/report.md
0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d,SWC-101,0,0,,0,1,no_signal,d637062b-3f20-413f-a350-d27c599d8c79,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_175512/deepseek_school/contracts/0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d/report.md
0x011de1ed601467ddbe556357e18683205dee0bda,SWC-101,1,0,SWC-101,1,0,rule_multi,cebc9076-d829-4052-bbb4-734ab5bde334,deepseek_school,1,2367,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_175512/deepseek_school/contracts/0x011de1ed601467ddbe556357e18683205dee0bda/report.md
0x0000000020e0a4bc775eb0cbefc7cfbeafc88444,SWC-105,1,0,SWC-105,1,0,rule_multi,9971a6e6-a516-444d-adf2-ed7704b8bd31,deepseek_school,1,3678,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_175512/deepseek_school/contracts/0x0000000020e0a4bc775eb0cbefc7cfbeafc88444/report.md
0x009109ab7b8caff748cda2f272f36043528bef2c,SWC-105,0,0,,0,1,no_signal,cf12b3c2-79df-4619-bfcd-9b4c34baf7cf,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_175512/deepseek_school/contracts/0x009109ab7b8caff748cda2f272f36043528bef2c/report.md
0x009109ab7b8caff748cda2f272f36043528bef2c,SWC-106,0,0,,0,1,no_signal,cf12b3c2-79df-4619-bfcd-9b4c34baf7cf,deepseek_school,1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_175512/deepseek_school/contracts/0x009109ab7b8caff748cda2f272f36043528bef2c/report.md
