address,session_id,audit_status,model,pred_swc_list,pred_swc_count,is_other,pred_source,pred_reason,rule_scores_json,rule_matched_json,llm_fallback_json,llm_explanation_json,full_report_available,full_report_chars,full_report_path,static_summary_chars,static_summary_path,rag_used,rag_enabled,rag_effective_task_count,rag_effective_evidence_count,rag_similarity_threshold,record_json_path,audit_attempts,empty_report_retries_used,finding_number,execution_time,gt_swc_set,error
0x0000000020e0a4bc775eb0cbefc7cfbeafc88444,8b9d3518-c672-4af0-8a53-7c4ec950f9bd,failed,deepseek_school,,0,1,llm_failed,No rule hit. | LLM: LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'},"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": """", ""reason"": ""LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}"", ""source"": ""llm_failed""}","{""ok"": false, ""raw"": """", ""reason"": ""LLM explanation call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.02s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}""}",1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x0000000020e0a4bc775eb0cbefc7cfbeafc88444/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x0000000020e0a4bc775eb0cbefc7cfbeafc88444/record.json,1,0,1,,SWC-101|SWC-105,
0x000000e45ffaab3552f1eba4b2799b6803322c12,5863f387-a446-4ca2-a418-7c5dfcc28c5b,failed,deepseek_school,,0,1,llm_failed,No rule hit. | LLM: LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'},"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": """", ""reason"": ""LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}"", ""source"": ""llm_failed""}","{""ok"": false, ""raw"": """", ""reason"": ""LLM explanation call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}""}",1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x000000e45ffaab3552f1eba4b2799b6803322c12/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x000000e45ffaab3552f1eba4b2799b6803322c12/record.json,1,0,1,,SWC-101,
0x000ee2ed96e1d1277a67864dedd42140dcc6b835,becfa104-c4be-4969-877d-93a0024df0bc,failed,deepseek_school,,0,1,llm_failed,No rule hit. | LLM: LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'},"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": """", ""reason"": ""LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}"", ""source"": ""llm_failed""}","{""ok"": false, ""raw"": """", ""reason"": ""LLM explanation call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}""}",1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x000ee2ed96e1d1277a67864dedd42140dcc6b835/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x000ee2ed96e1d1277a67864dedd42140dcc6b835/record.json,1,0,1,,SWC-101,
0x001fbf99b635bbce9181c6e5c3e2eee0efafc560,3c59deec-5a5c-43fc-aa4e-22e55fffdc07,failed,deepseek_school,,0,1,llm_failed,No rule hit. | LLM: LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'},"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": """", ""reason"": ""LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}"", ""source"": ""llm_failed""}","{""ok"": false, ""raw"": """", ""reason"": ""LLM explanation call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}""}",1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x001fbf99b635bbce9181c6e5c3e2eee0efafc560/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x001fbf99b635bbce9181c6e5c3e2eee0efafc560/record.json,1,0,1,,SWC-101,
0x0040da8480b899f555ab6904f574e0c54b31386b,f93f1d45-3e87-45b5-bfaf-9d81ff9cfd56,failed,deepseek_school,,0,1,llm_failed,No rule hit. | LLM: LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.04s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'},"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": """", ""reason"": ""LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.04s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}"", ""source"": ""llm_failed""}","{""ok"": false, ""raw"": """", ""reason"": ""LLM explanation call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}""}",1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x0040da8480b899f555ab6904f574e0c54b31386b/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x0040da8480b899f555ab6904f574e0c54b31386b/record.json,1,0,1,,SWC-101,
0x004def62c71992615cf22786d0b7efb22850df4a,588edb98-ee72-4c8a-9b32-30d277c7be3d,failed,deepseek_school,,0,1,llm_failed,No rule hit. | LLM: LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.04s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'},"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": """", ""reason"": ""LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.04s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}"", ""source"": ""llm_failed""}","{""ok"": false, ""raw"": """", ""reason"": ""LLM explanation call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}""}",1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x004def62c71992615cf22786d0b7efb22850df4a/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x004def62c71992615cf22786d0b7efb22850df4a/record.json,1,0,1,,SWC-101,
0x005d36beef6cf9844d5cf844dde9507736022ca5,a14d34a2-73a8-486e-8795-07ba450f2d03,failed,deepseek_school,,0,1,llm_failed,No rule hit. | LLM: LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'},"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": """", ""reason"": ""LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}"", ""source"": ""llm_failed""}","{""ok"": false, ""raw"": """", ""reason"": ""LLM explanation call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.02s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}""}",1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x005d36beef6cf9844d5cf844dde9507736022ca5/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x005d36beef6cf9844d5cf844dde9507736022ca5/record.json,1,0,1,,SWC-101,
0x009109ab7b8caff748cda2f272f36043528bef2c,ceaf97ad-84ec-46ab-8ff9-b250c55354fd,failed,deepseek_school,,0,1,llm_failed,No rule hit. | LLM: LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'},"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": """", ""reason"": ""LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}"", ""source"": ""llm_failed""}","{""ok"": false, ""raw"": """", ""reason"": ""LLM explanation call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.02s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}""}",1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x009109ab7b8caff748cda2f272f36043528bef2c/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x009109ab7b8caff748cda2f272f36043528bef2c/record.json,1,0,1,,SWC-101|SWC-105|SWC-106,
0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d,885213bc-657a-4384-b81d-e2135be340d6,failed,deepseek_school,,0,1,llm_failed,No rule hit. | LLM: LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'},"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": """", ""reason"": ""LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}"", ""source"": ""llm_failed""}","{""ok"": false, ""raw"": """", ""reason"": ""LLM explanation call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.02s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}""}",1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d/record.json,1,0,1,,SWC-101,
0x011de1ed601467ddbe556357e18683205dee0bda,88d4473d-c8bb-4c1c-a063-bf7c57d34e01,failed,deepseek_school,,0,1,llm_failed,No rule hit. | LLM: LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'},"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": """", ""reason"": ""LLM call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}"", ""source"": ""llm_failed""}","{""ok"": false, ""raw"": """", ""reason"": ""LLM explanation call failed: All AI models failed. Last error: deepseek_school model call attempt 1/2 failed: deepseek_school API call failed after 0.01s: Error code: 406 - {'detail': '模型不支持； Qwen3.5-397B-A17B'}""}",1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x011de1ed601467ddbe556357e18683205dee0bda/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x011de1ed601467ddbe556357e18683205dee0bda/record.json,1,0,1,,SWC-101,
