address,SWC_ID,gt_label,conflict_flag,pred_swc_list,pred_label,is_other,pred_source,session_id,model,full_report_available,full_report_chars,full_report_path
0x0000000020e0a4bc775eb0cbefc7cfbeafc88444,SWC-101,0,0,,0,1,llm_failed,8b9d3518-c672-4af0-8a53-7c4ec950f9bd,deepseek_school,1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x0000000020e0a4bc775eb0cbefc7cfbeafc88444/report.md
0x000000e45ffaab3552f1eba4b2799b6803322c12,SWC-101,0,0,,0,1,llm_failed,5863f387-a446-4ca2-a418-7c5dfcc28c5b,deepseek_school,1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x000000e45ffaab3552f1eba4b2799b6803322c12/report.md
0x000ee2ed96e1d1277a67864dedd42140dcc6b835,SWC-101,1,0,,0,1,llm_failed,becfa104-c4be-4969-877d-93a0024df0bc,deepseek_school,1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x000ee2ed96e1d1277a67864dedd42140dcc6b835/report.md
0x001fbf99b635bbce9181c6e5c3e2eee0efafc560,SWC-101,0,0,,0,1,llm_failed,3c59deec-5a5c-43fc-aa4e-22e55fffdc07,deepseek_school,1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x001fbf99b635bbce9181c6e5c3e2eee0efafc560/report.md
0x0040da8480b899f555ab6904f574e0c54b31386b,SWC-101,1,0,,0,1,llm_failed,f93f1d45-3e87-45b5-bfaf-9d81ff9cfd56,deepseek_school,1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x0040da8480b899f555ab6904f574e0c54b31386b/report.md
0x004def62c71992615cf22786d0b7efb22850df4a,SWC-101,0,0,,0,1,llm_failed,588edb98-ee72-4c8a-9b32-30d277c7be3d,deepseek_school,1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x004def62c71992615cf22786d0b7efb22850df4a/report.md
0x005d36beef6cf9844d5cf844dde9507736022ca5,SWC-101,0,0,,0,1,llm_failed,a14d34a2-73a8-486e-8795-07ba450f2d03,deepseek_school,1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x005d36beef6cf9844d5cf844dde9507736022ca5/report.md
0x009109ab7b8caff748cda2f272f36043528bef2c,SWC-101,0,0,,0,1,llm_failed,ceaf97ad-84ec-46ab-8ff9-b250c55354fd,deepseek_school,1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x009109ab7b8caff748cda2f272f36043528bef2c/report.md
0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d,SWC-101,0,0,,0,1,llm_failed,885213bc-657a-4384-b81d-e2135be340d6,deepseek_school,1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d/report.md
0x011de1ed601467ddbe556357e18683205dee0bda,SWC-101,1,0,,0,1,llm_failed,88d4473d-c8bb-4c1c-a063-bf7c57d34e01,deepseek_school,1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x011de1ed601467ddbe556357e18683205dee0bda/report.md
0x0000000020e0a4bc775eb0cbefc7cfbeafc88444,SWC-105,1,0,,0,1,llm_failed,8b9d3518-c672-4af0-8a53-7c4ec950f9bd,deepseek_school,1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x0000000020e0a4bc775eb0cbefc7cfbeafc88444/report.md
0x009109ab7b8caff748cda2f272f36043528bef2c,SWC-105,0,0,,0,1,llm_failed,ceaf97ad-84ec-46ab-8ff9-b250c55354fd,deepseek_school,1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x009109ab7b8caff748cda2f272f36043528bef2c/report.md
0x009109ab7b8caff748cda2f272f36043528bef2c,SWC-106,0,0,,0,1,llm_failed,ceaf97ad-84ec-46ab-8ff9-b250c55354fd,deepseek_school,1,242,/Users/hh/MacCodes/reaserch/demo01/test/results/20260306_123032/deepseek_school/contracts/0x009109ab7b8caff748cda2f272f36043528bef2c/report.md
