address,session_id,audit_status,model,pred_swc_list,pred_swc_count,is_other,pred_source,pred_reason,rule_scores_json,rule_matched_json,llm_fallback_json,llm_explanation_json,full_report_available,full_report_chars,full_report_path,static_summary_chars,static_summary_path,rag_used,rag_enabled,rag_effective_task_count,rag_effective_evidence_count,rag_similarity_threshold,record_json_path,audit_attempts,empty_report_retries_used,finding_number,execution_time,gt_swc_set,error
0x0000000020e0a4bc775eb0cbefc7cfbeafc88444,e6fb6187-fed8-4a24-8e11-b8aa6f37ad8b,completed,deepseek_school,,0,1,llm_failed,No rule hit. | LLM: LLM call failed: timed out,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": """", ""reason"": ""LLM call failed: timed out"", ""source"": ""llm_failed""}","{""ok"": false, ""raw"": """", ""reason"": ""LLM explanation call failed: <urlopen error [Errno 61] Connection refused>""}",1,158,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_154142/deepseek_school/contracts/0x0000000020e0a4bc775eb0cbefc7cfbeafc88444/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_154142/deepseek_school/contracts/0x0000000020e0a4bc775eb0cbefc7cfbeafc88444/record.json,1,0,1,394.97406482696533,SWC-101|SWC-105,
0x000000e45ffaab3552f1eba4b2799b6803322c12,877a7859-5fd2-47b0-a67d-fd4a22b3a248,completed,deepseek_school,,0,1,llm_failed,No rule hit. | LLM: LLM call failed: timed out,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": """", ""reason"": ""LLM call failed: timed out"", ""source"": ""llm_failed""}","{""ok"": false, ""raw"": """", ""reason"": ""LLM explanation call failed: <urlopen error [Errno 61] Connection refused>""}",1,158,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_154142/deepseek_school/contracts/0x000000e45ffaab3552f1eba4b2799b6803322c12/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_154142/deepseek_school/contracts/0x000000e45ffaab3552f1eba4b2799b6803322c12/record.json,1,0,1,394.22195315361023,SWC-101,
0x000ee2ed96e1d1277a67864dedd42140dcc6b835,a0300fc3-6ea6-44a7-8455-5e904f6e0997,completed,deepseek_school,,0,1,llm_failed,No rule hit. | LLM: LLM call failed: timed out,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": """", ""reason"": ""LLM call failed: timed out"", ""source"": ""llm_failed""}","{""ok"": false, ""raw"": """", ""reason"": ""LLM explanation call failed: <urlopen error [Errno 61] Connection refused>""}",1,158,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_154142/deepseek_school/contracts/0x000ee2ed96e1d1277a67864dedd42140dcc6b835/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_154142/deepseek_school/contracts/0x000ee2ed96e1d1277a67864dedd42140dcc6b835/record.json,1,0,1,392.23073291778564,SWC-101,
0x001fbf99b635bbce9181c6e5c3e2eee0efafc560,4275d397-659b-4f23-86f6-7c619a06145a,completed,deepseek_school,,0,1,llm_failed,No rule hit. | LLM: LLM call failed: timed out,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": """", ""reason"": ""LLM call failed: timed out"", ""source"": ""llm_failed""}","{""ok"": false, ""raw"": """", ""reason"": ""LLM explanation call failed: <urlopen error [Errno 61] Connection refused>""}",1,158,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_154142/deepseek_school/contracts/0x001fbf99b635bbce9181c6e5c3e2eee0efafc560/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_154142/deepseek_school/contracts/0x001fbf99b635bbce9181c6e5c3e2eee0efafc560/record.json,1,0,1,392.69203519821167,SWC-101,
0x0040da8480b899f555ab6904f574e0c54b31386b,ece546b5-75b2-43d0-b9bd-7ebb9bf6fb14,completed,deepseek_school,,0,1,llm_failed,No rule hit. | LLM: LLM call failed: timed out,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}","{""confidence"": 0.0, ""labels"": [], ""raw"": """", ""reason"": ""LLM call failed: timed out"", ""source"": ""llm_failed""}","{""ok"": false, ""raw"": """", ""reason"": ""LLM explanation call failed: <urlopen error [Errno 61] Connection refused>""}",1,158,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_154142/deepseek_school/contracts/0x0040da8480b899f555ab6904f574e0c54b31386b/report.md,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_154142/deepseek_school/contracts/0x0040da8480b899f555ab6904f574e0c54b31386b/record.json,1,0,1,392.1921510696411,SWC-101,
0x004def62c71992615cf22786d0b7efb22850df4a,,start_failed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_154142/deepseek_school/contracts/0x004def62c71992615cf22786d0b7efb22850df4a/record.json,1,0,0,,SWC-101,<urlopen error [Errno 61] Connection refused>
0x005d36beef6cf9844d5cf844dde9507736022ca5,,start_failed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_154142/deepseek_school/contracts/0x005d36beef6cf9844d5cf844dde9507736022ca5/record.json,1,0,0,,SWC-101,<urlopen error [Errno 61] Connection refused>
0x009109ab7b8caff748cda2f272f36043528bef2c,,start_failed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_154142/deepseek_school/contracts/0x009109ab7b8caff748cda2f272f36043528bef2c/record.json,1,0,0,,SWC-101|SWC-105|SWC-106,<urlopen error [Errno 61] Connection refused>
0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d,,start_failed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_154142/deepseek_school/contracts/0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d/record.json,1,0,0,,SWC-101,<urlopen error [Errno 61] Connection refused>
0x011de1ed601467ddbe556357e18683205dee0bda,,start_failed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260304_154142/deepseek_school/contracts/0x011de1ed601467ddbe556357e18683205dee0bda/record.json,1,0,0,,SWC-101,<urlopen error [Errno 61] Connection refused>
