address,session_id,audit_status,model,pred_swc_list,pred_swc_count,is_other,pred_source,pred_reason,rule_scores_json,rule_matched_json,llm_fallback_json,llm_explanation_json,full_report_available,full_report_chars,full_report_path,static_summary_chars,static_summary_path,rag_used,rag_enabled,rag_effective_task_count,rag_effective_evidence_count,rag_similarity_threshold,record_json_path,audit_attempts,empty_report_retries_used,finding_number,execution_time,gt_swc_set,error
0x0000000020e0a4bc775eb0cbefc7cfbeafc88444,1da2df16-428f-4614-b1d0-393507fde456,timeout,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_182001/deepseek_school/contracts/0x0000000020e0a4bc775eb0cbefc7cfbeafc88444/record.json,1,0,0,,SWC-101|SWC-105,
0x000000e45ffaab3552f1eba4b2799b6803322c12,f49310c1-b921-43c4-94b1-15b149cb68e8,timeout,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_182001/deepseek_school/contracts/0x000000e45ffaab3552f1eba4b2799b6803322c12/record.json,1,0,0,,SWC-101,
0x000ee2ed96e1d1277a67864dedd42140dcc6b835,922581e7-7479-40b1-96fa-994137df0976,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,SWC-101 is applicable due to identified integer overflow/underflow risks in _transfer and totalSupply functions. SWC-107 applies because multiple findings confirm reentrancy vulnerabilities in external calls and transfer patterns. Evidence: Critical underflow vulnerability in _transfer function (Finding 4); Overflow risk in totalSupply calculations (Finding 5); Multiple reentrancy issues in external calls and transfer functions (Findings 1-3),"{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Critical underflow vulnerability in _transfer function (Finding 4)"", ""Overflow risk in totalSupply calculations (Finding 5)"", ""Multiple reentrancy issues in external calls and transfer functions (Findings 1-3)""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""SWC-101 is applicable due to identified integer overflow/underflow risks in _transfer and totalSupply functions. SWC-107 applies because multiple findings confirm reentrancy vulnerabilities in external calls and transfer patterns.\"",\n  \""evidence\"": [\n    \""Critical underflow vulnerability in _transfer function (Finding 4)\"",\n    \""Overflow risk in totalSupply calculations (Finding 5)\"",\n    \""Multiple reentrancy issues in external calls and transfer functions (Findings 1-3)\""\n  ]\n}"", ""reason"": ""SWC-101 is applicable due to identified integer overflow/underflow risks in _transfer and totalSupply functions. SWC-107 applies because multiple findings confirm reentrancy vulnerabilities in external calls and transfer patterns.""}",0,0,,0,,0,1,0,0,0.72,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_182001/deepseek_school/contracts/0x000ee2ed96e1d1277a67864dedd42140dcc6b835/record.json,1,0,12,1298.1127669811249,SWC-101,
0x001fbf99b635bbce9181c6e5c3e2eee0efafc560,df4a9168-d3b5-44de-8711-9bf7c302f541,timeout,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_182001/deepseek_school/contracts/0x001fbf99b635bbce9181c6e5c3e2eee0efafc560/record.json,1,0,0,,SWC-101,
0x0040da8480b899f555ab6904f574e0c54b31386b,372adc42-7328-4f79-8055-d84151085ccc,timeout,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_182001/deepseek_school/contracts/0x0040da8480b899f555ab6904f574e0c54b31386b/record.json,1,0,0,,SWC-101,
0x004def62c71992615cf22786d0b7efb22850df4a,edf44199-ca36-4bf8-8a70-048fba8f1246,timeout,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,0,0,0,0,0.0,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_182001/deepseek_school/contracts/0x004def62c71992615cf22786d0b7efb22850df4a/record.json,1,0,0,,SWC-101,
0x005d36beef6cf9844d5cf844dde9507736022ca5,b00cc036-d43c-4989-92fb-5daa82332244,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"SWC-101 (Integer Overflow and Underflow) applies due to the ceil function's underflow vulnerability when c=0. SWC-107 (Reentrancy) is valid as the transferFrom function violates checks-effects-interactions, enabling reentrancy attacks. Evidence: SafeMath.ceil function underflows with sub(c,1) when c=0; transferFrom updates allowance after state changes, violating CEI pattern","{""SWC-101"": 4.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:underflow"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""SafeMath.ceil function underflows with sub(c,1) when c=0"", ""transferFrom updates allowance after state changes, violating CEI pattern""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""SWC-101 (Integer Overflow and Underflow) applies due to the ceil function's underflow vulnerability when c=0. SWC-107 (Reentrancy) is valid as the transferFrom function violates checks-effects-interactions, enabling reentrancy attacks.\"",\n  \""evidence\"": [\""SafeMath.ceil function underflows with sub(c,1) when c=0\"", \""transferFrom updates allowance after state changes, violating CEI pattern\""]\n}"", ""reason"": ""SWC-101 (Integer Overflow and Underflow) applies due to the ceil function's underflow vulnerability when c=0. SWC-107 (Reentrancy) is valid as the transferFrom function violates checks-effects-interactions, enabling reentrancy attacks.""}",1,2723,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_182001/deepseek_school/contracts/0x005d36beef6cf9844d5cf844dde9507736022ca5/report.md,0,,0,1,0,0,0.72,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_182001/deepseek_school/contracts/0x005d36beef6cf9844d5cf844dde9507736022ca5/record.json,1,0,6,1166.3193337917328,SWC-101,
0x009109ab7b8caff748cda2f272f36043528bef2c,f25514e4-04a6-452e-81a9-4ceaad3ed670,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"The contract contains multiple external calls to untrusted contracts in flows like withdrawStuckFunds and executeAction (SWC-107), and shows violations of checks-effects-interactions pattern with state changes occurring before external calls (SWC-107). Additionally, access control issues with critical functions lacking proper owner/admin modifiers were identified (SWC-101). Evidence: Multiple external calls to untrusted contracts identified in withdrawStuckFunds, pullTokensIfNeeded, and executeAction flows; State changes occur before external calls, violating checks-effects-interactions pattern; Critical functions lack proper onlyOwner/onlyAdmin access control modifiers","{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Multiple external calls to untrusted contracts identified in withdrawStuckFunds, pullTokensIfNeeded, and executeAction flows"", ""State changes occur before external calls, violating checks-effects-interactions pattern"", ""Critical functions lack proper onlyOwner/onlyAdmin access control modifiers""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The contract contains multiple external calls to untrusted contracts in flows like withdrawStuckFunds and executeAction (SWC-107), and shows violations of checks-effects-interactions pattern with state changes occurring before external calls (SWC-107). Additionally, access control issues with critical functions lacking proper owner/admin modifiers were identified (SWC-101).\"",\n  \""evidence\"": [\n    \""Multiple external calls to untrusted contracts identified in withdrawStuckFunds, pullTokensIfNeeded, and executeAction flows\"",\n    \""State changes occur before external calls, violating checks-effects-interactions pattern\"",\n    \""Critical functions lack proper onlyOwner/onlyAdmin access control modifiers\""\n  ]\n}"", ""reason"": ""The contract contains multiple external calls to untrusted contracts in flows like withdrawStuckFunds and executeAction (SWC-107), and shows violations of checks-effects-interactions pattern with state changes occurring before external calls (SWC-107). Additionally, access control issues with critical functions lacking proper owner/admin modifiers were identified (SWC-101).""}",0,0,,0,,0,1,0,0,0.72,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_182001/deepseek_school/contracts/0x009109ab7b8caff748cda2f272f36043528bef2c/record.json,1,0,12,1115.9875559806824,SWC-101|SWC-105|SWC-106,
0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d,a7a4be17-d78b-45b3-856c-62c2c32aa202,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,The contract contains integer overflow/underflow vulnerabilities in arithmetic operations and uses unsafe external calls without proper state change ordering. These correspond directly to SWC-101 (Integer Overflow and Underflow) and SWC-107 (Reentrancy) vulnerabilities. Evidence: Integer overflow/underflow found in multiple locations including _tokenIds.increment() and NFTNum++ operations; State changes occur after external calls violating Checks-Effects-Interactions pattern; Unsafe arithmetic operations identified in Counters library without proper unchecked block usage,"{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Integer overflow/underflow found in multiple locations including _tokenIds.increment() and NFTNum++ operations"", ""State changes occur after external calls violating Checks-Effects-Interactions pattern"", ""Unsafe arithmetic operations identified in Counters library without proper unchecked block usage""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The contract contains integer overflow/underflow vulnerabilities in arithmetic operations and uses unsafe external calls without proper state change ordering. These correspond directly to SWC-101 (Integer Overflow and Underflow) and SWC-107 (Reentrancy) vulnerabilities.\"",\n  \""evidence\"": [\n    \""Integer overflow/underflow found in multiple locations including _tokenIds.increment() and NFTNum++ operations\"",\n    \""State changes occur after external calls violating Checks-Effects-Interactions pattern\"",\n    \""Unsafe arithmetic operations identified in Counters library without proper unchecked block usage\""\n  ]\n}"", ""reason"": ""The contract contains integer overflow/underflow vulnerabilities in arithmetic operations and uses unsafe external calls without proper state change ordering. These correspond directly to SWC-101 (Integer Overflow and Underflow) and SWC-107 (Reentrancy) vulnerabilities.""}",0,0,,0,,0,1,0,0,0.72,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_182001/deepseek_school/contracts/0x00ea18ed5bfda37b08e72c40016b26cb5b17e32d/record.json,1,0,12,1150.80966091156,SWC-101,
0x011de1ed601467ddbe556357e18683205dee0bda,2f88969a-0f53-4b9e-90d3-add3179f93bd,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"SWC-101 is applicable due to critical integer overflow/underflow vulnerabilities in transfer functions without SafeMath protection. SWC-107 applies as the payable constructor lacks withdrawal logic, permanently locking any Ether sent during deployment. Evidence: Integer overflow/underflow in ERC20Base.transfer() and transferFrom() enables balance manipulation (SWC-101).; Payable constructor with no withdrawal mechanism causes permanent Ether loss (SWC-107).","{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 9.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""kw:reentrant"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Integer overflow/underflow in ERC20Base.transfer() and transferFrom() enables balance manipulation (SWC-101)."", ""Payable constructor with no withdrawal mechanism causes permanent Ether loss (SWC-107).""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""SWC-101 is applicable due to critical integer overflow/underflow vulnerabilities in transfer functions without SafeMath protection. SWC-107 applies as the payable constructor lacks withdrawal logic, permanently locking any Ether sent during deployment.\"",\n  \""evidence\"": [\n    \""Integer overflow/underflow in ERC20Base.transfer() and transferFrom() enables balance manipulation (SWC-101).\"",\n    \""Payable constructor with no withdrawal mechanism causes permanent Ether loss (SWC-107).\""\n  ]\n}"", ""reason"": ""SWC-101 is applicable due to critical integer overflow/underflow vulnerabilities in transfer functions without SafeMath protection. SWC-107 applies as the payable constructor lacks withdrawal logic, permanently locking any Ether sent during deployment.""}",1,3421,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_182001/deepseek_school/contracts/0x011de1ed601467ddbe556357e18683205dee0bda/report.md,0,,0,1,0,0,0.72,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_182001/deepseek_school/contracts/0x011de1ed601467ddbe556357e18683205dee0bda/record.json,1,0,6,1204.3880939483643,SWC-101,
